name,type,sedol,bidPrice,askPrice,netIC,netAC
Threadneedle Global Extended Alpha (Class 2 Inst) (Accumulation),Accumulation,B3B0F60,458.84,458.84,0,0.755
Threadneedle Global Focus (Accumulation),Accumulation,BF0Q8K8,175.6,175.6,0,0.9
Threadneedle Global Multi Asset Income (Class Z) (Accumulation),Accumulation,BNG6455,158.74,158.74,0,0.88
Threadneedle Global Multi Asset Income (Class Z) (Income),Income,BNG6466,125.5,125.5,0,0.88
Threadneedle Global Select (Class 1) (Inclusive Accumulation),Accumulation,0144470,309.35,309.35,0,0.88
Threadneedle Global Select (Class Z) (Accumulation),Accumulation,B8C2TM4,330.59,330.59,0,0.795
Threadneedle Global Smllr Cos (Class Z GBP Hedged) (Accumulation),Accumulation,B8Q73W3,4432.35,4432.35,0,1.05
Threadneedle Global Technology (ZU USD) (Accumulation),Accumulation,BQ3BG36,3295.21,3295.21,0,1.15
Threadneedle High Yield Bond (Class 1) (Inclusive Income),Income,0837101,37.99,37.99,0,0.73
Threadneedle High Yield Bond (Class Z) (Accumulation),Accumulation,BPZ55D2,124.24,124.24,0,0.7
Threadneedle High Yield Bond (Class Z) (Income),Income,B7SGDT8,93.95,93.95,0,0.7
Threadneedle High Yield Bond Gross (Class Z Gross) (Accumulation),Accumulation,B82VC22,153.26,153.26,0,0.7
Threadneedle Japan (Class 1) (Inclusive Accumulation),Accumulation,0152912,72.95,72.95,0,0.91
Threadneedle Japan (Class Z) (Accumulation),Accumulation,B7TRT70,259.76,259.76,0,0.825
Threadneedle Latin America (Class 1) (Inclusive Accumulation),Accumulation,0153175,222.86,222.86,0,0.95
Threadneedle Latin America (Class Z) (Accumulation),Accumulation,B8BQ6V5,87.65,87.65,0,0.855
Threadneedle Managed Bond (Class Z) (Accumulation),Accumulation,BMGRVV6,125.45,125.45,0,0.57
Threadneedle Managed Bond (Class Z) (Accumulation),Accumulation,BRTM3L7,,,,
Threadneedle Managed Bond Focused (Class Z) (Accumulation),Accumulation,BRTM3K6,,,,
Threadneedle Managed Bond Focused (Class Z) (Inclusive Accumulation),Accumulation,BMGRVP0,130.13,130.13,0,0.62
Threadneedle Managed Equity & Bond (Class 1) (Inclusive Accumulation),Accumulation,0143983,,,,
Threadneedle Managed Equity & Bond (Class T) (Income),Income,BMGRVY9,126.58,126.58,0,0.73
Threadneedle Managed Equity & Bond (Class Z) (Accumulation),Accumulation,BRTM3J5,,,,
Threadneedle Managed Equity & Bond (Class Z) (Inclusive Accumulation),Accumulation,BMGRVZ0,143.87,143.87,0,0.61
Threadneedle Managed Equity (Class A) (Inclusive Accumulation),Accumulation,0144889,,,,
Threadneedle Managed Equity (Class T) (Income),Income,BMGRW57,159.94,159.94,0,0.85
Threadneedle Managed Equity (Class Z) (Accumulation),Accumulation,BRTM3G2,,,,
Threadneedle Managed Equity (Class Z) (Accumulation),Accumulation,BMGRW68,184.04,184.04,0,0.84
Threadneedle Managed Equity Focused (Class A) (Inclusive Accumulation),Accumulation,0143972,,,,
Threadneedle Managed Equity Focused (Class Z) (Accumulation),Accumulation,BRTM3H3,,,,
Threadneedle Managed Equity Focused (Class Z) (Accumulation),Accumulation,BMGRW24,163.18,163.18,0,0.78
Threadneedle Managed Equity Income (Class A) (Inclusive Income),Income,0144919,,,,
Threadneedle Managed Equity Income (Class Z) (Income),Income,BRTM3M8,,,,
Threadneedle Managed Equity Income (Class Z) (Inclusive Income),Income,BMGRW91,111.77,111.77,0,0.8
Threadneedle Medium and Long-Dated Corp Bond GBP (Income),Income,BD8GM71,122.29,122.29,0,0.46
Threadneedle Monthly Extra Income (Class 1) (Inclusive Income),Income,0837082,80.91,80.91,0,0.75
Threadneedle Monthly Extra Income (Class Z) (Accumulation),Accumulation,BP8S624,152.4,152.4,0,0.71
Threadneedle Monthly Extra Income (Class Z) (Income),Income,B8BZ322,142.47,142.47,0,0.71
Threadneedle Pan European (Class 1) (Inclusive Accumulation),Accumulation,0837123,,,,
Threadneedle Pan European (Class Z) (Accumulation),Accumulation,B84X6K2,,,,
Threadneedle Pan European Absolute Alpha (Inst) (Accumulation),Accumulation,BD1F264,1271.28,1271.28,0,0.95
Threadneedle Pan European Equity Dividend (C1) (Inclusive Accumulation),Accumulation,B131RB6,,,,
Threadneedle Pan European Equity Dividend (C1) (Inclusive Income),Income,B12Z021,,,,
Threadneedle Pan European Equity Dividend (Z) (Accumulation),Accumulation,BP8S602,,,,
Threadneedle Pan European Equity Dividend (Z) (Income),Income,B83HB99,,,,
Threadneedle Pan European Focus (Class 1) (Inclusive Accumulation),Accumulation,B01CWZ3,381.95,381.95,0,0.91
Threadneedle Pan European Focus (Class Z) (Accumulation),Accumulation,B60L2M0,286.41,286.41,0,0.855
Threadneedle Pan European Smaller Companies (Z) (Accumulation),Accumulation,B992G23,,,,
Threadneedle Pan European Smaller Cos (Class 1) (Inclusive Accumulation),Accumulation,B0PQ4K0,,,,
Threadneedle Sterling Bond (Class 1) (Inclusive Income),Income,0270364,52.53,52.53,0,0.48
Threadneedle Sterling Bond (Class Z) (Income),Income,B7SH573,102.37,102.37,0,0.41
Threadneedle Sterling Corporate Bond (Class 1) (Inclusive Income),Income,3110973,58.39,58.39,0,0.53
Threadneedle Sterling Corporate Bond (Class Z) (Income),Income,0145150,58.51,58.51,0,0.46
Threadneedle Sterling Short Dated Corporate Bond (Income),Income,BD8GMB5,101.51,101.51,0,0.46
Threadneedle Sterling Short-Term Money Market (Income),Income,B2NBDK4,99.7,99.7,0,0.23
Threadneedle Strategic Bond (Class 1) (Inclusive Income),Income,3102237,43.81,43.81,0,0.78
Threadneedle Strategic Bond (Class Z) (Income),Income,B882QB6,97.31,97.31,0,0.71
Threadneedle UK (Class 1) (Inclusive Income),Income,0152978,131.43,131.43,0,0.87
Threadneedle UK (Class Z) (Accumulation),Accumulation,B84PM55,181.35,181.35,0,0.775
Threadneedle UK (Class Z) (Income),Income,B84PMM2,144.78,144.78,0,0.775
Threadneedle UK Corporate Bond (ex LV) (Inst) (Accumulation),Accumulation,B29JJ82,,,,
Threadneedle UK Corporate Bond (ex LV) (Inst) (Income),Income,B5LB1F8,,,,
Threadneedle UK Corporate Bond (ex LV) (Retail 2) (Inclusive Income),Income,B3XBT70,,,,
Threadneedle UK Equity Alpha Income (Class 1) (Inclusive Income),Income,B12WJY7,63.4,63.4,0,0.88
Threadneedle UK Equity Alpha Income (Class Z) (Income),Income,B88P6D7,138.48,138.48,0,0.805
Threadneedle UK Equity Income (Class 1) (Inclusive Accumulation),Accumulation,B60SM09,158.27,158.27,0,0.84
Threadneedle UK Equity Income (Class 1) (Inclusive Income),Income,0144890,97.75,97.75,0,0.84
Threadneedle UK Equity Income (Class L) (Accumulation),Accumulation,BDZYJT9,354.9,354.9,0,0.59
Threadneedle UK Equity Income (Class L) (Income),Income,BDZYJV1,191.38,191.38,0,0.59
Threadneedle UK Equity Income (ex LV) (Inst) (Accumulation),Accumulation,B3L6GM1,,,,
Threadneedle UK Equity Income (ex LV) (Inst) (Income),Income,B640FZ7,,,,
Threadneedle UK Equity Opportunities (Class 2) (Income),Income,0145172,122.77,122.77,0,0.83
Threadneedle UK Extended Alpha (Class 1) (Inclusive Accumulation),Accumulation,B02QB91,489.1,489.1,0,0.89
Threadneedle UK Extended Alpha (Class 2) (Accumulation),Accumulation,3302747,539.7,539.7,0,0.775
Threadneedle UK Growth & Income (Class 1) (Inclusive Income),Income,0152967,91.19,91.19,0,0.89
Threadneedle UK Growth & Income (Class Z) (Income),Income,B8848T4,152.48,152.48,0,0.825
Threadneedle UK Growth (ex LV) (Inst) (Accumulation),Accumulation,B3CZRG8,,,,
Threadneedle UK Growth (ex LV) (Retail 2) (Inclusive Accumulation),Accumulation,B4JNGL0,,,,
Threadneedle UK Index Linked (ex LV) (Inst) (Accumulation),Accumulation,B29JM61,,,,
Threadneedle UK Index Linked (ex LV) (Retail 2) (Inclusive Income),Income,B3XBTQ9,,,,
Threadneedle UK Index Linked (Inst) (Accumulation),Accumulation,BD8GM37,203.26,203.26,0,0.34
Threadneedle UK Index Linked (Inst) (Inclusive Income),Income,BD8GM59,114.5,114.5,0,0.34
Threadneedle UK Mid 250 (Class 1) (Inclusive Accumulation),Accumulation,3354760,273.24,273.24,0,0.92
Threadneedle UK Mid 250 (Class Z) (Accumulation),Accumulation,B8BX5X1,212.32,212.32,0,0.865
Threadneedle UK Monthly Income (Class 1) (Inclusive Income),Income,0152956,70.06,70.06,0,0.88
Threadneedle UK Monthly Income (Class Z) (Income),Income,B8BV450,126,126,0,0.825
Threadneedle UK Property Trust Feeder (Class I) (Accumulation),Accumulation,BQ3G0Y0,599.3,641.4,0,0.715
Threadneedle UK Property Trust Feeder (Class I) (Income),Income,BQ3G0Z1,464.9,497.5,0,0.715
Threadneedle UK Property Trust Feeder (Class R) (Inclusive Accumulation),Accumulation,BQ3G114,57.63,61.68,0,0.735
Threadneedle UK Property Trust Feeder (Class R) (Inclusive Income),Income,BQ3G0X9,44.41,47.53,0,0.735
Threadneedle UK Property Trust PAIF (Class I) (Accumulation),Accumulation,BQ1YHV2,144,154.1,0,0.725
Threadneedle UK Property Trust PAIF (Class I) (Income),Income,BQ1YHW3,77.51,82.95,0,0.725
Threadneedle UK Property Trust PAIF (Class R) (Inclusive Accumulation),Accumulation,BQ1YHQ7,126.8,135.7,0,0.735
Threadneedle UK Property Trust PAIF (Class R) (Inclusive Income),Income,BQ1YHR8,66.21,70.86,0,0.735
Threadneedle UK Select (Class 1) (Inclusive Income),Income,0153023,,,,
Threadneedle UK Select (Class Z) (Accumulation),Accumulation,BKPHVC4,,,,
Threadneedle UK Select (Class Z) (Income),Income,B837467,,,,
Threadneedle UK Smaller Companies (Class 1) (Inclusive Income),Income,0153034,403.09,403.09,0,0.94
Threadneedle UK Smaller Companies (Class Z) (Accumulation),Accumulation,B8SWL55,243.37,243.37,0,0.835
Threadneedle UK Smaller Companies (Class Z) (Income),Income,B7JL4Y4,281.98,281.98,0,0.835
Threadneedle UK Social Bond (Class Z) (Accumulation),Accumulation,BF23379,126.72,126.72,0,0.36
Threadneedle UK Social Bond (Class Z) (Income),Income,BF23391,104.86,104.86,0,0.36
Threadneedle UK Social Bond (Z Gross) (Income),Income,BF233B3,,,,
Threadneedle UK Sustainable Equity (Class Z) (Accumulation),Accumulation,BZ21SS9,146.64,146.64,0,0.92
Threadneedle UK Sustainable Equity (Class Z) (Income),Income,BZ21ST0,100,100,0,0.92
Threadneedle US Equity Income (Class Z) (Income),Income,BZ563P3,206.09,206.09,0,0.92
Threadneedle US Equity Income (Institutional) (Income),Income,B531509,,,,
TM Brunsdon Adventurous Growth (Class C) (Accumulation),Accumulation,BTLX2B5,162,162,0,1.33
TM Brunsdon Cautious Growth Fund (Class C) (Accumulation),Accumulation,BTLX2C6,120.4,120.4,0,1.16
TM Cavendish AiM (Inclusive Income),Income,B0JX3X3,,,,
TM Cavendish Opportunities (A) (Inclusive Income),Income,3221228,,,,
TM Cavendish UK Balanced Income (Inclusive Income),Income,B51NZ07,,,,
TM Cavendish Worldwide (Inclusive Income),Income,3222210,,,,
TM Cerno Global Leaders (Accumulation),Accumulation,BF00QK6,1473,1473,0,0.84
TM Cerno Global Leaders (Income),Income,BF00QJ5,1456,1456,0,0.84
TM Cerno Pacific (Accumulation),Accumulation,BDCJB13,1502,1502,0,1.03
TM Cerno Pacific (Income),Income,BDCJB02,,,,
TM Cerno Select (Accumulation),Accumulation,BCZXTP5,1615,1615,0,1.05
TM CRUX European (Accumulation),Accumulation,BYQJX43,158.79,158.79,0,0.97
TM CRUX European (Income),Income,BYQJX10,141.02,141.02,0,0.97
TM CRUX European Opportunities (Accumulation),Accumulation,BNY7YK5,,,,
TM CRUX European Opportunities (Income),Income,BNY7YJ4,,,,
TM CRUX European Special Situations (Class A) (Inclusive Accumulation),Accumulation,BTJRPW1,,,,
TM CRUX European Special Situations (Class A) (Inclusive Income),Income,BTJRPV0,,,,
TM CRUX European Special Situations (Class I) (Accumulation),Accumulation,BTJRQ06,302.66,302.66,0,0.74
TM CRUX European Special Situations (Class I) (Income),Income,BTJRPZ4,225.33,225.33,0,0.74
TM CRUX UK Core (B) (Accumulation),Accumulation,B5839S6,286.51,286.51,0,0.78
TM CRUX UK Core (B) (Income),Income,B05MF83,214.5,214.5,0,0.78
TM CRUX UK Core (Inclusive Accumulation),Accumulation,B56N2X4,631.91,631.91,0,0.88
TM CRUX UK Core (Inclusive Income),Income,3061327,539.78,539.78,0,0.88
TM CRUX UK Opportunities (Accumulation),Accumulation,BXRTP27,,,,
TM CRUX UK Opportunities (Income),Income,BXRTP16,,,,
TM CRUX UK Special Situations (Class I) (Accumulation),Accumulation,BG5Q5X2,135.42,135.42,0,0.87
TM CRUX UK Special Situations (Class I) (Income),Income,BG5Q5V0,125.96,125.96,0,0.87
TM European Select (Accumulation),Accumulation,BNY7Y94,,,,
TM European Select (Income),Income,BNY7Y83,,,,
TM Fulcrum Diversified Core Absolute Return (Accumulation),Accumulation,BRTNY84,12215,12215,0,0.95
TM Fulcrum Diversified Liquid Alternatives (Accumulation),Accumulation,BFYN980,11674,11674,0,1.24
TM Fulcrum Income (Class C) (Income),Income,BF8F700,9195.8,9195.8,0,0.97
TM Home Investor (Class D) (Accumulation),Accumulation,B960879,149.2,149.2,0,1.44
TM Neuberger Berman Absolute Alpha (Class F) (Accumulation),Accumulation,BFMXJ59,94.62,94.62,0,0.8
TM Neuberger Berman Absolute Alpha (Class F) (Income),Income,BFMXJ82,94.63,94.63,0,0.8
TM New Court (Accumulation),Accumulation,BK0S4Q7,1890,1890,0,0
TM New Court Equity Growth (A) (Income),Income,B7JXLB6,2055,2055,0,1.34
TM New Court (Income),Income,B74XT17,1874,1874,0,0
TM Redwheel Global Equity Income (R) (Accumulation),Accumulation,BMBQMY8,118.4,118.4,0,0.9
TM Redwheel Global Equity Income (R) (Income),Income,BMBQN67,114.2,114.2,0,0.9
TM Redwheel UK Equity Income (R) (Accumulation),Accumulation,BG34129,119.6,119.6,0,0.8
TM Redwheel UK Equity Income (R) (Income),Income,BG34293,106.5,106.5,0,0.8
TM Stonehage Fleming AIM Class B (Income),Income,B0JX3Z5,432.9,432.9,0,0.69
TM Stonehage Fleming Global Balanced Portfolio (Income),Income,B3QRG18,132.3,132.3,0,0.99
TM Stonehage Fleming Global Growth Portfolio (Income),Income,B3VQ4K5,161.1,161.1,0,0.99
TM Stonehage Fleming International (Accumulation),Accumulation,B965186,527.1,527.1,0,0.65
TM Stonehage Fleming International (Income),Income,3221109,486.3,486.3,0,0.65
TM Stonehage Fleming Opportunities (B) (Income),Income,3221110,1651,1651,0,0.67
TM Tellworth UK Income and Growth (Class F) (Accumulation),Accumulation,BKWHKT7,99.84,99.84,0,0.6
TM Tellworth UK Income and Growth (Class F) (Income),Income,BKWHNW1,99.58,99.58,0,0.6
TM Tellworth UK Select (Accumulation),Accumulation,BNY7YM7,118.42,118.42,0,0.93
TM Tellworth UK Select (Income),Income,BNY7YL6,118.03,118.03,0,0.93
TM Tellworth UK Smaller Companies (Class I) (Accumulation),Accumulation,BDTM8C5,136.01,136.01,0,1.16
Traditional Eastern Euro (Inclusive Income),Income,0975119,,,,
Trojan Ethical Global Income (Class O) (Accumulation),Accumulation,BNR5HJ6,100.87,100.87,0,0.92
Trojan Ethical Global Income (Class O) (Income),Income,BNR5HK7,99.66,99.66,0,0.92
Troy Trojan (Class I) (Inclusive Accumulation),Accumulation,B05KY35,358.57,358.57,0,1.01
Troy Trojan (Class I) (Inclusive Income),Income,B05KY46,306.14,306.14,0,1.01
Troy Trojan (Class X) (Accumulation),Accumulation,BZ6CNS3,128.07,128.07,0,0.61
Troy Trojan (Class X) (Income),Income,BZ6CQ06,125.34,125.34,0,0.61
Troy Trojan Ethical (Class X) (Accumulation),Accumulation,BKTW4R1,118.39,118.39,0,0.87
Troy Trojan Ethical (Class X) (Income),Income,BKTW4S2,118.22,118.22,0,0.87
Troy Trojan Ethical Income (Class X) (Accumulation),Accumulation,BKTW4T3,104.27,104.27,0,0.87
Troy Trojan Ethical Income (Class X) (Income),Income,BKTW4V5,99.66,99.66,0,0.87
Troy Trojan Global Equity (Class I) (Inclusive Accumulation),Accumulation,B0ZJNL3,421.27,421.27,0,0.81
Troy Trojan Global Equity (Class I) (Inclusive Income),Income,B0ZJKW3,380.1,380.1,0,0.81
Troy Trojan Global Equity (Class O) (Accumulation),Accumulation,B0ZJ5S4,463.17,463.17,0,0.81
Troy Trojan Global Equity (Class O) (Income),Income,B0ZJ023,382.15,382.15,0,0.81
Troy Trojan Global Income (Class O) (Accumulation),Accumulation,BD82KP3,155.18,155.18,0,0.91
Troy Trojan Global Income (Class O) (Income),Income,BD82KQ4,131.64,131.64,0,0.91
Troy Trojan Income (Class I) (Inclusive Accumulation),Accumulation,B05K0N7,322.6,322.6,0,1.01
Troy Trojan Income (Class I) (Inclusive Income),Income,B05K0Q0,157.97,157.97,0,1.01
Troy Trojan Income (Class X) (Accumulation),Accumulation,BZ6CQ39,109.04,109.04,0,0.62
Troy Trojan Income (Class X) (Income),Income,BZ6CQ17,94.95,94.95,0,0.62
Troy Trojan Income Feeder (Class X) (Accumulation),Accumulation,BF29R86,,,,
Troy Trojan Income Feeder (Class X) (Income),Income,BF29R75,,,,
TwentyFour Core Corporate Bond (Class A) (Income),Income,BDD0M01,95.34,95.34,0,0.44
TwentyFour Corporate Bond (Class I) (Accumulation),Accumulation,BSMTGG8,11835,11835,0,0.34
TwentyFour Corporate Bond (Class I) (Income),Income,BSMTGF7,9123,9123,0,0.34
TwentyFour Dynamic Bond (Class I) (Accumulation),Accumulation,B5VRV67,17319.91,17319.91,0,0.78
TwentyFour Dynamic Bond (Class I) (Income),Income,B57TXN8,10143.43,10143.43,0,0.78
TwentyFour Dynamic Bond (Class M Gross) (Income),Income,B8BG8H5,9772.33,9772.33,0,0.78
TwentyFour Monument Bond (Class I) (Accumulation),Accumulation,B3V5V89,14087.75,14087.75,0,0.63
TwentyFour Monument Bond (Class I) (Income),Income,B3XVTT2,10871.74,10871.74,0,0.63
TwentyFour Vontobel Absolute Return Credit (AQN) (Income),Income,BYY3BD2,,,,
TwentyFour Vontobel Absolute Return Credit (Accumulation),Accumulation,BYXWTB4,,,,
UBS Emerging Markets Equity Income (Class C) (Accumulation),Accumulation,B8BDQ49,,,,
UBS Emerging Markets Equity Income (Class C) (Income),Income,B8BLLB5,,,,
UBS Global Allocation (C) (Accumulation),Accumulation,B4MGDQ0,89.85,89.85,0,0.84
UBS Global Diversified Income Fund (C GBP) (Accumulation),Accumulation,BG1TL82,51.92,51.92,0,0.92
UBS Global Diversified Income Fund (C GBP) (Income),Income,BG1TL93,44.31,44.31,0,0.92
UBS Global Emerging Markets (Class C) (Accumulation),Accumulation,B7L3415,89.97,89.97,0,0.88
UBS Global Enhanced Equity Income (C GBP) (Accumulation),Accumulation,BL0RSN6,67.5,67.5,0,0.77
UBS Global Enhanced Equity Income (C GBP) (Income),Income,BL0RSP8,35.13,35.13,0,0.77
UBS Global Optimal (C) (Accumulation),Accumulation,B89NPX3,142.32,142.32,0,1
UBS Global Strategic Bond (Class C) (Accumulation),Accumulation,BFYY5N0,53.54,53.54,0,0.52
UBS Global Strategic Bond (Class C) (Income),Income,BFYY5P2,48.15,48.15,0,0.52
UBS MSCI World Minimum Volatility Index (Class C) (Accumulation),Accumulation,BX9C1N7,13.02,13.02,0,0.2
UBS Multi-Asset Income (C Gross) (Accumulation),Accumulation,B7SQL27,62.81,62.81,0,0.84
UBS Multi-Asset Income (C Gross) (Income),Income,B804TT9,41.73,41.73,0,0.84
UBS S&P 500 Index (Accumulation),Accumulation,BMN91T3,142.95,142.95,0,0.09
UBS S&P 500 Index (Income),Income,BMN91V5,128.57,128.57,0,0.09
UBS Sterling Corporate Bond Indexed (C Gross) (Accumulation),Accumulation,B95J178,52.94,52.94,0,0.17
UBS Sterling Corporate Bond Indexed (C Gross) (Income),Income,B9LD6X5,47.16,47.16,0,0.17
UBS Sterling Corporate Bond Indexed (Class C) (Accumulation),Accumulation,B9973R2,,,,
UBS Sterling Corporate Bond Indexed (Class C) (Income),Income,B448L60,,,,
UBS UK Equity Income (Class C) (Accumulation),Accumulation,B4W5895,94.8,94.8,0,0.84
UBS UK Equity Income (Class C) (Income),Income,B803446,63.96,63.96,0,0.84
UBS UK Equity Income (Inclusive Accumulation),Accumulation,3161584,,,,
UBS UK Equity Income (Inclusive Income),Income,3161603,,,,
UBS UK Opportunities (Class C) (Accumulation),Accumulation,B806NQ0,,,,
UBS UK Opportunities (Inclusive Accumulation),Accumulation,3161380,,,,
UBS US Equity (C) (Accumulation),Accumulation,B7V68L2,198.59,198.59,0,0.85
UBS US Growth (Class C) (Accumulation),Accumulation,B7VHZX6,232.97,232.97,0,0.83
Unicorn Master Trust (Class B) (Income),Income,3121801,542.84,542.84,0,0.83
Unicorn Master Trust (Inclusive Income),Income,3126936,602.67,602.67,0,0.83
Unicorn Outstanding British Companies (Class B) (Accumulation),Accumulation,B1GGDH6,310.65,310.65,0,0.47
Unicorn Outstanding British Cos (Inclusive Accumulation),Accumulation,B1GFWW1,283.51,283.51,0,0.82
Unicorn UK Ethical Income (Accumulation),Accumulation,BYQCS25,125.62,125.62,0,0.81
Unicorn UK Ethical Income (Income),Income,BYP2Y51,97.66,97.66,0,0.81
Unicorn UK Growth (Class A) (Inclusive Income),Income,3126925,636.24,636.24,0,0.82
Unicorn UK Growth (Class B) (Accumulation),Accumulation,BP4DW25,82.69,82.69,0,0.82
Unicorn UK Growth (Class B) (Income),Income,3121793,643.36,643.36,0,0.82
Unicorn UK Income (Class B) (Accumulation),Accumulation,B9XQFY6,363.91,363.91,0,0.81
Unicorn UK Income (Class B) (Income),Income,B00Z1R8,252.48,252.48,0,0.81
